element,id,geometry
way,1324489107,"LINESTRING (431259.3245452476 4583694.089425756, 431259.4888783708 4583710.520116425, 431256.2389041649 4583714.248225072, 431197.6180111433 4583775.559898358, 431188.1239509118 4583785.4983638255)"
way,1324489108,"LINESTRING (431188.1239509118 4583785.4983638255, 431181.22758821095 4583792.569817449, 431176.8166314177 4583797.274948085, 431173.9683034338 4583800.155459864)"
way,1324489109,"LINESTRING (431188.67943318986 4583808.764713443, 431195.37827836804 4583815.21844641, 431254.2558038838 4583872.549621076, 431262.60093148187 4583880.719833144)"
way,1324489110,"LINESTRING (431262.60093148187 4583880.719833144, 431272.6841706143 4583890.583399713, 431281.5182781362 4583899.193106738)"
way,1324489111,"LINESTRING (431371.86492100096 4583987.103715946, 431380.7319127277 4583995.679919913, 431438.21789248515 4584052.026472555, 431442.44453038694 4584056.105616655)"
way,1324489112,"LINESTRING (431354.5778831141 4583970.369011498, 431363.25182488293 4583978.858201945, 431371.86492100096 4583987.103715946)"
way,1324490726,"LINESTRING (431274.8481288909 4584457.59804139, 431281.21939358435 4584461.312542956, 431286.79245658766 4584466.35586923, 431316.89033354184 4584496.0702557, 431348.65748522745 4584527.312234324, 431355.04334636044 4584533.458192206)"
way,1324490727,"LINESTRING (431355.04334636044 4584533.458192206, 431364.800269046 4584540.749100158, 431382.62941109354 4584553.970164991)"
way,1324490729,"LINESTRING (431382.62941109354 4584553.970164991, 431391.8338693968 4584562.065752463, 431394.1268069096 4584564.109158642)"
way,1324490730,"LINESTRING (431394.1268069096 4584564.109158642, 431398.4684034099 4584567.998436054, 431402.8167752584 4584571.721108552)"
way,1324490731,"LINESTRING (431461.64574801957 4584637.092816675, 431458.9148705017 4584639.994318727, 431445.10581679165 4584654.936322467, 431439.0447434342 4584661.0003832355, 431428.9728681568 4584670.733082642, 431389.4690772899 4584711.18879799, 431386.0732109826 4584714.47412992, 431378.3696292404 4584719.199260573, 431373.5355143324 4584724.185871282)"
way,1324490732,"LINESTRING (431479.5655026107 4584618.425780246, 431471.1208357344 4584626.999419481, 431461.64574801957 4584637.092816675)"
way,1324754725,"LINESTRING (429726.46335144644 4582390.409757348, 429734.5522020962 4582382.148459133, 429738.3523141283 4582378.258895482)"
way,1324754726,"LINESTRING (429747.3604899444 4582369.089361247, 429738.3523141283 4582378.258895482)"
way,1324826571,"LINESTRING (429642.5946913268 4582475.9944777675, 429646.1545165606 4582472.340357729, 429654.87189109105 4582463.384481341)"
way,1324863234,"LINESTRING (430583.8483699637 4583217.812731174, 430595.3925192045 4583229.004831678, 430602.81772586476 4583236.117246242)"
way,1324863235,"LINESTRING (430512.85861739714 4583146.979789309, 430516.49718655786 4583150.653245288, 430574.99620924005 4583209.2373299785, 430583.8483699637 4583217.812731174)"
way,1324863236,"LINESTRING (430485.2341337955 4583120.664563713, 430486.63472843287 4583121.994570409, 430487.5949737416 4583122.740350625, 430498.45733432466 4583132.55098422, 430510.418827859 4583144.516150849, 430512.85861739714 4583146.979789309)"
way,1324863237,"LINESTRING (430411.185131637 4583048.363059715, 430420.2274610128 4583057.547099066, 430438.13941941224 4583075.350621881, 430480.1714568107 4583115.827886189, 430485.2341337955 4583120.664563713)"
way,1324863238,"LINESTRING (430398.2369049572 4583035.5415085, 430403.5475654061 4583040.941995033, 430411.185131637 4583048.363059715)"
way,1324863239,"LINESTRING (430314.59839860833 4582953.873457295, 430325.3419349219 4582964.31784732, 430384.7387389806 4583022.047989176, 430390.3087851718 4583027.4681790145, 430398.2369049572 4583035.5415085)"
way,1324863240,"LINESTRING (430300.6153747275 4582940.418063192, 430304.9986880509 4582945.005789722, 430307.43327291764 4582946.91426678, 430314.59839860833 4582953.873457295)"
way,1324863241,"LINESTRING (430224.5827001797 4582862.197447812, 430232.6527870939 4582869.347694399, 430288.26792418037 4582927.513200816, 430290.0414482959 4582929.361417301, 430300.6153747275 4582940.418063192)"
way,1324863242,"LINESTRING (430204.95645155193 4582843.60044319, 430208.3490377099 4582846.876415531, 430212.4772809677 4582851.011327052, 430215.44587253564 4582853.669625768, 430220.1216762061 4582858.232278907, 430224.5827001797 4582862.197447812)"
way,1324863243,"LINESTRING (430106.11879963195 4582746.01530792, 430111.53814049787 4582751.37012711, 430160.5730332461 4582800.638142138, 430194.2551131433 4582833.2335395245, 430204.95645155193 4582843.60044319)"
way,1324863244,"LINESTRING (430104.12664350827 4582744.047112814, 430106.11879963195 4582746.01530792)"
way,1324863245,"LINESTRING (430103.00414597127 4582742.9587578615, 430104.12664350827 4582744.047112814)"
way,1324877317,"LINESTRING (429270.6996626187 4581129.66924246, 429275.01574627875 4581134.046072531, 429279.6514206962 4581138.60853561)"
way,1324877318,"LINESTRING (429185.75540115254 4581046.272186623, 429192.1384028973 4581052.482956957, 429262.5900398503 4581121.332399374, 429270.6996626187 4581129.66924246)"
way,1324877320,"LINESTRING (429171.1669904462 4581032.214140909, 429178.1305713264 4581039.640543824, 429178.5862455478 4581040.058001011, 429185.75540115254 4581046.272186623)"
way,1324877321,"LINESTRING (429167.40007011686 4581028.420456847, 429171.1669904462 4581032.214140909)"
way,1324882850,"LINESTRING (429461.3464884693 4581316.216051743, 429466.52043125784 4581321.1175806895, 429471.5614436944 4581326.1092300555)"
way,1324882851,"LINESTRING (429279.6514206962 4581138.60853561, 429285.90569076536 4581144.498658122, 429362.63139584154 4581219.749708799, 429367.4875068781 4581224.632061474, 429370.1577678587 4581227.470582537, 429382.6993377808 4581239.239559197, 429454.7627251651 4581309.951491939, 429461.3464884693 4581316.216051743)"
way,1324886475,"LINESTRING (429556.53185794764 4581409.431551738, 429560.2489641499 4581413.303635816, 429566.66914027464 4581419.103557036)"
way,1324886476,"LINESTRING (429471.5614436944 4581326.1092300555, 429475.903888022 4581330.641359717, 429550.0658635811 4581403.2212777715, 429556.53185794764 4581409.431551738)"
way,1325268429,"LINESTRING (429747.1409946026 4581596.196955593, 429753.1870720253 4581602.256030138, 429759.49202009256 4581608.27929154)"
way,1325268430,"LINESTRING (429664.80647160194 4581515.189595671, 429672.26851576386 4581522.378458614, 429739.93464438285 4581588.628040691, 429747.1409946026 4581596.196955593)"
way,1325268431,"LINESTRING (429652.2533766049 4581502.998348673, 429657.72477638035 4581508.418957716, 429664.80647160194 4581515.189595671)"
way,1325268432,"LINESTRING (429566.66914027464 4581419.103557036, 429574.4473411983 4581426.966525809, 429643.80124404136 4581494.608903802, 429652.2533766049 4581502.998348673)"
way,1325268433,"LINESTRING (429656.7668704919 4581498.468966954, 429660.68545166467 4581494.678153373, 429724.9904600603 4581429.013550931, 429728.0127349939 4581425.9198467, 429728.14954231353 4581402.946655563)"
way,1325279770,"LINESTRING (429938.0278523957 4581783.297611469, 429942.5866958124 4581787.783507534, 429948.4700469904 4581793.477917956, 429949.8037797604 4581794.775163643)"
way,1325279772,"LINESTRING (429855.82298887055 4581702.286897925, 429862.645003767 4581709.04913395, 429930.8000226463 4581776.061807215, 429938.0278523957 4581783.297611469)"
way,1325279773,"LINESTRING (429842.286458735 4581689.505296884, 429848.4342199075 4581695.718904142, 429855.82298887055 4581702.286897925)"
way,1325279776,"LINESTRING (429759.49202009256 4581608.27929154, 429766.289558785 4581615.086088599, 429835.48916805466 4581682.709531346, 429842.286458735 4581689.505296884)"
way,1325281321,"LINESTRING (433552.3569902196 4585936.238703477, 433540.9871942018 4585924.86278392, 433533.691429068 4585917.579715211)"
way,1325281322,"LINESTRING (433556.43989717856 4585940.386982096, 433553.8755081161 4585937.790259578, 433552.3569902196 4585936.238703477)"
way,1325281323,"LINESTRING (433557.3598118271 4585941.366687865, 433556.43989717856 4585940.386982096)"
way,1325281324,"LINESTRING (433574.1144023456 4585957.611756057, 433568.48844456114 4585951.967647786, 433557.3598118271 4585941.366687865)"
way,1325292396,"LINESTRING (430119.77695594664 4581960.321022685, 430125.3504583392 4581965.99635481, 430130.85031948297 4581970.972919851)"
way,1325292398,"LINESTRING (430045.4164518642 4581887.648556631, 430049.73601619934 4581891.614992773, 430113.31086082594 4581953.999234476, 430119.77695594664 4581960.321022685)"
way,1325292400,"LINESTRING (430033.163171276 4581876.064434831, 430039.670781896 4581882.341341432, 430045.4164518642 4581887.648556631)"
way,1325292403,"LINESTRING (429949.8037797604 4581794.775163643, 429957.87069481297 4581802.313755682, 430030.4267318179 4581873.248522453, 430033.163171276 4581876.064434831)"
way,1325395427,"LINESTRING (430222.23650917626 4582061.324564643, 430230.83578162297 4582069.502290703, 430237.02362573385 4582075.6048021475)"
way,1325395428,"LINESTRING (430130.85031948297 4581970.972919851, 430136.6894293621 4581976.445847252, 430214.72808896983 4582053.547147733, 430222.23650917626 4582061.324564643)"
way,1325467360,"LINESTRING (430237.02362573385 4582075.6048021475, 430248.19611731754 4582086.167095387, 430347.8403861226 4582183.457791581, 430360.0380713212 4582195.453769428)"
way,1325476505,"LINESTRING (430381.42712263117 4582214.6338199545, 430390.8613163473 4582223.592010914, 430453.303502697 4582283.569596513, 430460.603210278 4582290.560951986, 430462.49436375755 4582291.586469504, 430464.9643655607 4582291.940259149, 430467.8104877902 4582292.279336811, 430470.2325061344 4582291.989622126, 430471.8012101121 4582291.652583336, 430472.5359845215 4582291.545605678)"
way,1325476506,"LINESTRING (430360.0380713212 4582195.453769428, 430365.1819665802 4582199.96760771, 430375.0392877237 4582208.577522614, 430381.42712263117 4582214.6338199545)"
way,1325487298,"LINESTRING (430607.30527262867 4582437.388688007, 430608.7994260285 4582438.873263262, 430611.1655499412 4582441.481979465, 430615.01027173456 4582445.697553485)"
way,1325487299,"LINESTRING (430494.8791608012 4582312.626518505, 430494.2697985 4582314.475441755, 430493.8805268361 4582315.7338011805, 430493.6602775968 4582317.179287812, 430494.4289751114 4582321.479827439, 430494.91788320336 4582322.763070023)"
way,1325487300,"LINESTRING (430494.91788320336 4582322.763070023, 430496.330821708 4582326.235816306, 430496.56747488066 4582328.243165888, 430496.90008774574 4582329.794377052)"
way,1325487301,"LINESTRING (430496.90008774574 4582329.794377052, 430499.9890228594 4582332.784724144, 430504.0311115831 4582336.643055847, 430556.1061750702 4582386.439697363, 430583.6354250517 4582414.776853063, 430598.47559558664 4582428.635387284, 430599.63256954367 4582429.834516308, 430607.30527262867 4582437.388688007)"
way,1325518700,"LINESTRING (429068.0781058414 4580969.869216319, 429075.39495926275 4580962.103302809, 429083.3394256757 4580954.3756676335, 429084.5968970194 4580952.975501601, 429086.80678567884 4580950.622270812, 429087.4605541665 4580949.916391712)"
way,1325518701,"LINESTRING (428981.4700602537 4581057.641973828, 428986.9140928199 4581051.648576579, 428988.1303708043 4581050.315413838, 428990.1095411643 4581048.31970532, 429050.694077522 4580987.21555687, 429053.36896386533 4580984.5246763155, 429054.61936607095 4580983.257808744, 429060.8208848349 4580976.890659831, 429062.4368334966 4580975.375951992, 429063.30638324376 4580974.501415114, 429065.5416707679 4580972.181237562)"
way,1332438918,"LINESTRING (431159.00094629807 4583014.403280168, 431166.08490031504 4583023.473609723)"
way,1332446581,"LINESTRING (430981.304472897 4582803.618824621, 430982.44291171303 4582804.640543569, 430981.7226786269 4582805.391298215, 430975.2737102201 4582812.114469136, 430969.87610403897 4582817.739545571, 430964.58602218365 4582823.24146993, 430961.2001200581 4582826.771144224)"
way,1332446582,"LINESTRING (430961.2001200581 4582826.771144224, 430958.228093128 4582829.863863421, 430957.68173146696 4582830.43531743)"
way,1333316350,"LINESTRING (429478.9125886597 4581681.89650809, 429492.3054853941 4581668.675861136, 429518.7097652083 4581641.6832117755, 429521.59818843286 4581638.601821356)"
way,1335770409,"LINESTRING (428592.4995712121 4580509.5605245475, 428589.52385792823 4580517.372976119, 428570.8399752439 4580573.404686977, 428569.2395832539 4580578.19470811, 428570.50931751385 4580583.134092337)"
way,1340137391,"LINESTRING (432029.15977180057 4583968.102037369, 432027.8760920468 4583907.048407924, 432026.4717570144 4583879.448802674)"
way,1340137394,"LINESTRING (432025.29445437354 4583856.443647103, 432024.85192160064 4583849.375286279, 432024.01448444533 4583835.859877332, 432023.9538919567 4583826.733904172, 432023.64257370576 4583781.104118761, 432023.3403488876 4583735.551971178)"
way,1340228731,"LINESTRING (431173.9683034338 4583800.155459864, 431162.48422795313 4583811.800513298, 431104.6999874705 4583871.261950587, 431096.6934722058 4583876.734134375, 431088.578374909 4583884.849846359)"
way,1340228732,"LINESTRING (431090.83912436385 4583886.993393059, 431088.578374909 4583884.849846359)"
way,1340228733,"LINESTRING (430996.92081371974 4583983.572451456, 430990.2383385777 4583977.08543517, 430986.2299904219 4583973.137702995, 430983.94458267826 4583971.038835142)"
way,1340228735,"LINESTRING (430967.275361338 4583605.324426213, 430963.2590965362 4583609.337544918, 430960.6655671558 4583611.760492751, 430926.2123623951 4583645.697467579, 430902.17786316376 4583670.219872428, 430901.4906334511 4583670.914808805, 430886.88732770836 4583685.932034877)"
way,1340228736,"LINESTRING (430792.1332053304 4583782.532800399, 430784.29901576677 4583774.535880018, 430776.9187620288 4583767.678225961)"
way,1340237142,"LINESTRING (428301.3567667303 4581370.92357958, 428306.28959683684 4581365.745222031)"
way,1340240901,"LINESTRING (429129.40637630515 4581777.34960218, 429126.2677714245 4581780.478013281, 429123.0876889978 4581783.6401402755)"
way,1340240902,"LINESTRING (429135.94029497996 4581770.834906736, 429131.2282538581 4581775.533111332, 429130.3008096979 4581776.46372395, 429129.40637630515 4581777.34960218)"
way,1340240903,"LINESTRING (429123.0876889978 4581783.6401402755, 429150.70664626383 4581810.9274488175, 429153.004117294 4581813.281006817, 429154.32789419347 4581814.400560038, 429163.51602376776 4581823.637171303, 429173.20036822587 4581833.16872181, 429183.10457269463 4581842.953502876, 429214.21787709754 4581873.615486453, 429230.56383753486 4581889.721572219, 429246.116087886 4581905.047137929, 429253.4701246105 4581912.303246676, 429253.9876147902 4581913.919218316)"
way,1340240904,"LINESTRING (429123.0876889978 4581783.6401402755, 429120.76892137784 4581785.9500219785, 429116.5189383614 4581790.865774966)"
way,1340240905,"LINESTRING (429116.5189383614 4581790.865774966, 429054.92604097776 4581756.016988902, 429050.6080422421 4581754.837948195, 429041.9315387971 4581752.613506025)"
way,1340240906,"LINESTRING (429066.8018132127 4581727.999105119, 429085.6588784603 4581746.001096446, 429088.15869550814 4581749.374122002, 429119.61723854544 4581780.198877736, 429123.0876889978 4581783.6401402755)"
